Date,T_out,month,Etotal,
2000-01-29,-6.1,1,6.950716698,
2000-01-29,-5.6,1,6.782245787,
2000-01-29,-5,1,6.944431651,
2000-01-29,-5,1,7.047413689,
2000-01-29,-5,1,7.366392754,
2000-01-29,-5,1,7.3813134,
2000-01-29,-5,1,7.473895732,
2000-01-29,-4.4,1,7.590931404,
2000-01-29,-4.4,1,7.703447059,
2000-01-29,-4,1,7.837561049,
2000-01-29,-4,1,7.898455926,
2000-01-29,-4,1,8.037930633,
2000-01-30,-3.9,1,8.465391019,
2000-01-30,-3.9,1,8.557463267,
2000-01-30,-4,1,8.652063611,
2000-01-30,-3.9,1,8.700530043,
2000-01-30,-4,1,8.718253834,
2000-01-30,-4.4,1,8.352121754,
2000-01-30,-6.1,1,8.227871816,
2000-01-30,-6.7,1,8.079848627,
2000-01-30,-6.1,1,7.953989982,
2000-01-30,-6.1,1,7.465925393,
2000-01-30,-5.6,1,7.372474987,
2000-01-30,-5.6,1,7.136908645,
2000-01-30,-5,1,7.041523409,
2000-01-30,-5,1,6.948204867,
2000-01-30,-4.4,1,6.73138687,
2000-01-30,-4.4,1,6.716386166,
2000-01-30,-5,1,6.515477028,
2000-01-30,-5,1,6.493222444,
2000-01-30,-5,1,6.680589531,
2000-01-30,-5,1,6.611314195,
2000-01-30,-5,1,6.351634457,
2000-01-30,-3.9,1,6.482191785,
2000-01-30,-2.8,1,6.710957492,
2000-01-30,-3.3,1,6.809388684,
2000-01-31,-3.3,1,6.708212613,
2000-01-31,-3.3,1,6.645646885,
2000-01-31,-2.8,1,6.567201342,
2000-01-31,-3.3,1,6.59382668,
2000-01-31,-5,1,6.592431297,
2000-01-31,-6.1,1,6.507404729,
2000-01-31,-7.8,1,6.388261102,
2000-01-31,-8.9,1,6.270455968,
2000-01-31,-10,1,6.02025417,
2000-01-31,-10,1,5.95219846,
2000-01-31,-8.9,1,5.707282226,
2000-01-31,-7.8,1,5.596544584,
2000-01-31,-6.7,1,5.515952709,
2000-01-31,-6.1,1,5.501222108,
2000-01-31,-6.1,1,5.595932095,
2000-01-31,-6.1,1,5.628042196,
2000-01-31,-6.1,1,5.634961388,
2000-01-31,-6.7,1,5.722783226,
2000-01-31,-7.2,1,5.628091276,
2000-01-31,-7.2,1,5.614490766,
2000-01-31,-6.1,1,5.485539447,
2000-01-31,-8,1,5.831923709,
2000-01-31,-10,1,6.12641992,
2000-01-31,-12,1,6.413125648,
1994-02-01,-13.9,2,6.723991595,
1994-02-01,-15.9,2,7.060251123,
1994-02-01,-17.9,2,7.345190812,
1994-02-01,-20,2,7.683756694,
1994-02-01,-19.5,2,7.908023672,
1994-02-01,-19.5,2,7.892783785,
1994-02-01,-19.5,2,7.982641407,
1994-02-01,-20,2,8.000783839,
1994-02-01,-18.4,2,7.705880902,
1994-02-01,-16.7,2,7.350782462,
1994-02-01,-14.5,2,7.043391578,
1994-02-01,-12.8,2,6.833519637,
1994-02-01,-11.7,2,6.62536003,
1994-02-01,-10.6,2,6.481581328,
1994-02-01,-8.9,2,6.395189678,
1994-02-01,-8.4,2,6.239703067,
1994-02-01,-8.4,2,6.484644774,
1994-02-01,-9.5,2,6.912508838,
1994-02-01,-10.6,2,7.454101712,
1994-02-01,-11.9,2,7.581632493,
1994-02-01,-12.8,2,7.898391021,
1994-02-01,-14.5,2,8.011463788,
1994-02-01,-13.4,2,7.966389914,
1994-02-01,-11.7,2,8.061167015,
1994-02-02,-11.2,2,7.914661232,
1994-02-02,-9.5,2,8.11395112,
1994-02-02,-7.8,2,8.046475755,
1994-02-02,-8.4,2,8.236368531,
1994-02-02,-7.8,2,8.123350726,
1994-02-02,-7.3,2,8.361985064,
1994-02-02,-6.7,2,8.003080562,
1994-02-02,-6.7,2,7.899633193,
1994-02-02,-6.2,2,7.342030403,
1994-02-02,-4.5,2,6.699504933,
1994-02-02,-2.8,2,6.592942903,
1994-02-02,-1.7,2,6.142061644,
1994-02-02,-1.3,2,5.73366237,
1994-02-02,-1.2,2,5.49874279,
1994-02-02,-1.7,2,5.380011363,
1994-02-02,-1.7,2,5.400153523,
1994-02-02,-2.3,2,5.66830197,
1994-02-02,-2.3,2,5.704165651,
1994-02-02,-1.7,2,5.839301995,
1994-02-02,-2.3,2,5.810911778,
1994-02-02,-1.2,2,5.728069019,
1994-02-02,-1.7,2,5.625639039,
1994-02-02,-2.3,2,5.631119066,
1994-02-02,-5.6,2,5.622141619,
1994-02-03,-6.7,2,5.71615116,
1994-02-03,-9.5,2,5.621899334,
1994-02-03,-10.6,2,5.662635791,
1994-02-03,-12.3,2,5.570912334,
1994-02-03,-12.8,2,5.728276294,
1994-02-03,-13.4,2,5.70068633,
1994-02-03,-13.4,2,5.618876516,
1994-02-03,-13.9,2,5.600001934,
1994-02-03,-13.4,2,5.74479805,
1994-02-03,-11.2,2,5.731222975,
1994-02-03,-8.9,2,5.725740969,
1994-02-03,-7.3,2,5.638987304,
1994-02-03,-5.6,2,5.716525776,
1994-02-03,-5,2,5.635340464,
1994-02-03,-4.5,2,5.661241798,
1994-02-03,-3.9,2,5.501284362,
1994-02-03,-3.9,2,5.424502598,
1994-02-03,1.1,2,5.480038942,
1994-02-03,-5.6,2,5.533059479,
1994-02-03,-6.6,2,5.503218842,
1994-02-03,-7.3,2,5.517867229,
1994-02-03,-7.3,2,5.487413299,
1994-02-03,-6.7,2,5.458625739,
1994-02-03,-6.7,2,5.481127996,
1994-02-04,-6.7,2,5.615392665,
1994-02-04,-8.4,2,5.602312309,
1994-02-04,-6.2,2,5.634966519,
1994-02-04,-5.6,2,5.622817669,
1994-02-04,-5.6,2,5.608414082,
1994-02-04,-5.6,2,5.615782736,
1994-02-04,-5,2,5.61715413,
1994-02-04,-5.6,2,5.625554959,
1994-02-04,-5,2,5.604639995,
1994-02-04,-4.5,2,5.556508454,
1994-02-04,-2.8,2,5.496975105,
1994-02-04,-2.8,2,5.402489833,
1994-02-04,-1.7,2,5.423267374,
1994-02-04,-1.7,2,5.529421095,
1994-02-04,-2.3,2,5.726423964,
1994-02-04,-2.3,2,5.934442642,
1994-02-04,-2.8,2,6.268777047,
1994-02-04,-5,2,6.425021137,
1994-02-04,-7.3,2,6.588989174,
1994-02-04,-8.4,2,6.479345483,
1994-02-04,-8.9,2,6.691280079,
1994-02-04,-10,2,6.906369253,
1994-02-04,-10.6,2,7.294951799,
1994-02-04,-11.2,2,7.46905611,
1994-02-05,-11.2,2,7.569224799,
1994-02-05,-11.7,2,7.795582232,
1994-02-05,-11.2,2,8.098013154,
1994-02-05,-11.2,2,8.482979282,
1994-02-05,-10.6,2,8.569061747,
1994-02-05,-10,2,8.343619365,
1994-02-05,-10.6,2,8.322425784,
1994-02-05,-10.6,2,8.454247407,
1994-02-05,-8.9,2,8.100287013,
1994-02-05,-4.5,2,8.117313716,
1994-02-05,-2.8,2,7.890075192,
1994-02-05,-1.2,2,7.816209107,
1994-02-05,1.1,2,7.665333156,
1994-02-05,1.6,2,7.701166962,
1994-02-05,2.1,2,7.800379654,
1994-02-05,2.2,2,7.788882836,
1994-02-05,1.6,2,8.03962911,
1994-02-05,0,2,8.254625437,
1994-02-05,-2.3,2,8.797532416,
1994-02-05,-2.8,2,8.769450259,
1994-02-05,-4.5,2,8.883867135,
1994-02-05,-6.2,2,8.581036798,
1994-02-05,-6.2,2,8.875886095,
1994-02-05,-7.3,2,9.098490625,
1994-02-06,-7.3,2,9.139269761,
1994-02-06,-8.4,2,9.101157761,
1994-02-06,-9.5,2,9.441741688,
1994-02-06,-8.4,2,9.41666981,
1994-02-06,-7.3,2,9.549988204,
1994-02-06,-7.3,2,9.423103755,
1994-02-06,-5.6,2,9.428796241,
1994-02-06,-5,2,9.455788997,
1994-02-06,-2.3,2,8.882739402,
1994-02-06,0,2,8.3337017,
1994-02-06,2.2,2,8.006270981,
1994-02-06,5,2,7.690170296,
1994-02-06,7.2,2,7.380167216,
1994-02-06,6.6,2,7.146336772,
1994-02-06,6.6,2,7.248992145,
1994-02-06,5.5,2,7.361731475,
1994-02-06,4.4,2,7.68567344,
1994-02-06,2.7,2,7.971472141,
1994-02-06,1.1,2,8.321045577,
1994-02-06,-0.2,2,8.402316585,
1994-02-06,-1.2,2,9.094345323,
1994-02-06,-1.7,2,8.866997634,
1994-02-06,-3.4,2,9.098754633,
1994-02-06,-3.9,2,9.425824596,
1994-02-07,-4.5,2,9.22211161,
1994-02-07,-5,2,9.341971278,
1994-02-07,-5.6,2,9.234260972,
1994-02-07,-6.7,2,9.199342368,
1994-02-07,-6.7,2,9.21666509,
1994-02-07,-6.7,2,9.059713287,
1994-02-07,-7.3,2,9.553713285,
1994-02-07,-8.4,2,9.205714286,
1994-02-07,-6.7,2,8.647600395,
1994-02-07,-6.2,2,8.096376452,
1994-02-07,-5.6,2,7.843493721,
1994-02-07,-5,2,7.239324858,
1994-02-07,-4.5,2,7.122440329,
1994-02-07,-3.4,2,7.053679058,
1994-02-07,-2.8,2,7.02152061,
1994-02-07,-3.9,2,7.105188771,
1994-02-07,-3.9,2,7.482819482,
1994-02-07,-3.9,2,7.800129752,
1994-02-07,-4.5,2,7.897737203,
1994-02-07,-4.5,2,7.706343404,
1994-02-07,-5.6,2,7.574282052,
1994-02-07,-6.2,2,7.572314727,
1994-02-07,-6.2,2,7.469958771,
1994-02-07,-6.7,2,7.361970583,
1994-02-08,-7.3,2,7.363575662,
1994-02-08,-7.8,2,7.39664073,
1994-02-08,-8.4,2,7.33394135,
1994-02-08,-8.4,2,7.374707519,
1994-02-08,-8.4,2,7.356985733,
1994-02-08,-8.9,2,7.375594349,
1994-02-08,-9.5,2,7.379790989,
1994-02-08,-10,2,7.478494662,
1994-02-08,-10,2,7.380643411,
1994-02-08,-10.6,2,7.111759595,
1994-02-08,-10.6,2,6.817902123,
1994-02-08,-10.6,2,6.629369498,
1994-02-08,-10,2,6.369315399,
1994-02-08,-10,2,6.273818306,
1994-02-08,-9.5,2,6.172131113,
1994-02-08,-9.5,2,6.05190157,
1994-02-08,-9.5,2,6.10970806,
1994-02-08,-12.3,2,6.226061565,
1994-02-08,-9.5,2,6.410345357,
1994-02-08,-10,2,6.31023684,
1994-02-08,-10,2,6.393940215,
1994-02-08,-10,2,6.378106767,
1994-02-08,-10.6,2,6.259729018,
1994-02-08,-10.6,2,6.248521579,
1994-02-09,-10.6,2,6.314070291,
1994-02-09,-10.6,2,6.146123431,
1994-02-09,-10.6,2,6.080771967,
1994-02-09,-11.2,2,6.06638641,
1994-02-09,-11.7,2,6.150783785,
1994-02-09,-11.7,2,6.016972696,
1994-02-09,-11.7,2,6.056049451,
1994-02-09,-12.3,2,5.976081223,
1994-02-09,-12.3,2,5.704642988,
1994-02-09,-11.7,2,5.523969957,
1994-02-09,-10.6,2,5.039500137,
1994-02-09,-8.9,2,4.743147331,
1994-02-09,-8.9,2,4.764040643,
1994-02-09,-7.8,2,4.634184922,
1994-02-09,-7.8,2,4.418279529,
1994-02-09,-8.4,2,4.298221414,
1994-02-09,-8.4,2,4.42927232,
1994-02-09,-8.9,2,4.666990775,
1994-02-09,-10,2,4.621453739,
1994-02-09,-10.6,2,4.73953641,
1994-02-09,-11.2,2,4.863831363,
1994-02-09,-11.7,2,4.887475702,
1994-02-09,-14.5,2,5.163652309,
1994-02-09,-14.5,2,5.202379246,
1994-02-10,-13.9,2,5.290181932,
1994-02-10,-18.4,2,5.507090747,
1994-02-10,-15.6,2,5.476349657,
1994-02-10,-14.5,2,5.711374686,
1994-02-10,-14.5,2,5.737412803,
1994-02-10,-15,2,5.690348669,
1994-02-10,-15,2,5.734954195,
1994-02-10,-15.6,2,5.6088179,
1994-02-10,-14.5,2,4.953133237,
1994-02-10,-11.7,2,4.631293705,
1994-02-10,-9.5,2,4.440693268,
1994-02-10,-8.4,2,4.209783143,
1994-02-10,-7.8,2,4.005582604,
1994-02-10,-6.7,2,3.858589603,
1994-02-10,-6.7,2,3.729083791,
1994-02-10,-6.7,2,3.643785799,
1994-02-10,-6.7,2,3.886715696,
1994-02-10,-7.1,2,4.10647281,
1994-02-10,-7.8,2,4.291935924,
1994-02-10,-8.4,2,4.278600682,
1994-02-10,-8.9,2,4.288625748,
1994-02-10,-9.5,2,4.426154044,
1994-02-10,-10,2,4.4362952,
1994-02-10,-10,2,4.411418392,
1994-02-11,-10,2,4.536023742,
1994-02-11,-10.6,2,4.533484252,
1994-02-11,-10.6,2,4.540587337,
1994-02-11,-10.6,2,4.72306193,
1994-02-11,-11.2,2,4.722586144,
1994-02-11,-11.2,2,4.934180724,
1994-02-11,-11.7,2,5.080532754,
1994-02-11,-11.7,2,4.966574764,
1994-02-11,-11.7,2,4.65408007,
1994-02-11,-9.5,2,4.149656328,
1994-02-11,-7.8,2,3.861574399,
1994-02-11,-6.7,2,3.544093279,
1994-02-11,-5.6,2,3.223230915,
1994-02-11,-3.9,2,3.112900647,
1994-02-11,-2.8,2,2.570966276,
1994-02-11,-1.7,2,3.090311899,
1994-02-11,-2.3,2,3.29085584,
1994-02-11,-3.4,2,3.938546196,
1994-02-11,-4,2,4.188031238,
1994-02-11,-4.5,2,4.389303423,
1994-02-11,-5,2,4.332917847,
1994-02-11,-5.6,2,4.288100572,
1994-02-11,-6.2,2,4.321280139,
1994-02-11,-6.7,2,4.186105154,
1994-02-12,-7.3,2,3.981634935,
1994-02-12,-7.8,2,3.954809817,
1994-02-12,-8.4,2,3.987782815,
1994-02-12,-8.9,2,4.077686548,
1994-02-12,-8.4,2,4.292416851,
1994-02-12,-8.4,2,4.446453343,
1994-02-12,-7.8,2,4.405998385,
1994-02-12,-7.8,2,4.299371222,
1994-02-12,-7.3,2,4.221499141,
1994-02-12,-5.6,2,4.067300009,
1994-02-12,-3.4,2,3.943384366,
1994-02-12,-1.2,2,4.082947112,
1994-02-12,-0.6,2,4.455477116,
1994-02-12,0,2,4.631501249,
1994-02-12,1.1,2,4.423435159,
1994-02-12,0.5,2,4.168655235,
1994-02-12,1.1,2,4.394564851,
1994-02-12,1.1,2,4.44017056,
1994-02-12,1.1,2,4.517061884,
1994-02-12,1.1,2,4.596853199,
1994-02-12,1.1,2,4.72677832,
1994-02-12,1.1,2,4.738347519,
1994-02-12,-1.2,2,4.70241613,
1994-02-12,-3.4,2,4.85630438,
1994-02-13,-4.5,2,4.863869468,
1994-02-13,-5,2,4.854198816,
1994-02-13,-4.5,2,4.940439751,
1994-02-13,-4.5,2,4.971396281,
1994-02-13,-5.6,2,4.926024786,
1994-02-13,-6.7,2,5.07640917,
1994-02-13,-7.8,2,4.94368977,
1994-02-13,-8.4,2,4.966197403,
1994-02-13,-7.3,2,4.915659913,
1994-02-13,-5.6,2,4.919012972,
1994-02-13,-5,2,4.845395119,
1994-02-13,-5,2,4.970974613,
1994-02-13,-4.5,2,4.943477869,
1994-02-13,-2.8,2,4.967122056,
1994-02-13,-1.7,2,4.862554488,
1994-02-13,0,2,4.876645975,
1994-02-13,0.5,2,4.954181601,
1994-02-13,0,2,5.074554485,
1994-02-13,-1.2,2,5.431509746,
1994-02-13,-1.7,2,5.647192066,
1994-02-13,-2.3,2,5.477161506,
1994-02-13,-2.9,2,5.50806045,
1994-02-13,-3.4,2,5.506941143,
1994-02-13,-3.4,2,5.654739337,
1994-02-14,-4.5,2,5.602093017,
1994-02-14,-5,2,5.606571906,
1994-02-14,-5,2,5.636846183,
1994-02-14,-5,2,5.621682409,
1994-02-14,-5.1,2,5.625384006,
1994-02-14,-5,2,5.622130331,
1994-02-14,-5,2,5.799915545,
1994-02-14,-4.5,2,5.688076505,
1994-02-14,-2.3,2,5.636714993,
1994-02-14,1.1,2,5.626310455,
1994-02-14,3.3,2,5.505406658,
1994-02-14,4.7,2,5.488643456,
1994-02-14,6.1,2,5.513252067,
1994-02-14,7.7,2,5.488475742,
1994-02-14,8.8,2,5.71280718,
1994-02-14,8.8,2,5.720342698,
1994-02-14,8.3,2,5.825552698,
1994-02-14,7.2,2,5.936899589,
1994-02-14,5,2,6.058380748,
1994-02-14,3.8,2,6.147529491,
1994-02-14,4.4,2,6.13931349,
1994-02-14,4.4,2,6.171495963,
1994-02-14,4.4,2,6.248231159,
1994-02-14,4.4,2,6.226421609,
1994-02-15,3.8,2,6.388975534,
1994-02-15,3.8,2,6.481763249,
1994-02-15,3.3,2,6.690172653,
1994-02-15,3.3,2,7.148494107,
1994-02-15,3.3,2,7.249111468,
1994-02-15,2.7,2,7.41803284,
1994-02-15,2.2,2,7.328460274,
1994-02-15,1.1,2,7.252973802,
1994-02-15,2.2,2,7.042003676,
1994-02-15,3.3,2,6.686456949,
1994-02-15,3.8,2,6.4788509,
1994-02-15,3.8,2,6.379554308,
1994-02-15,3.8,2,6.145595871,
1994-02-15,5,2,6.158407178,
1994-02-15,5.5,2,6.152539893,
1994-02-15,5.5,2,6.174263201,
1994-02-15,3.8,2,6.394759388,
1994-02-15,3.3,2,6.69742248,
1994-02-15,0.5,2,6.739130209,
1994-02-15,0,2,6.909284375,
1994-02-15,-0.6,2,7.06777792,
1994-02-15,-1.7,2,7.106481859,
1994-02-15,-2.8,2,7.252645293,
1994-02-15,-2.3,2,7.505250244,
1994-02-16,-3.4,2,7.481607083,
1994-02-16,-5,2,7.596681858,
1994-02-16,-6.2,2,7.835313177,
1994-02-16,-5.6,2,7.847280105,
1994-02-16,-6.2,2,7.677468791,
1994-02-16,-5.6,2,7.902308212,
1994-02-16,-6.7,2,7.580836758,
1994-02-16,-6.2,2,7.257499425,
1994-02-16,-3.9,2,6.812114241,
1994-02-16,0,2,6.584117963,
1994-02-16,3.3,2,6.371692024,
1994-02-16,4.4,2,6.137891718,
1994-02-16,5.5,2,6.036798827,
1994-02-16,7.7,2,6.108057241,
1994-02-16,8.3,2,5.93656902,
1994-02-16,8.8,2,5.917835385,
1994-02-16,8.3,2,6.150259406,
1994-02-16,7.1,2,6.457921888,
1994-02-16,5.5,2,6.598464254,
1994-02-16,3.8,2,6.837377009,
1994-02-16,2.7,2,7.056138382,
1994-02-16,2.4,2,6.914059092,
1994-02-16,2.2,2,7.140379788,
1994-02-16,1.6,2,7.401726668,
1994-02-17,1.6,2,7.183491196,
1994-02-17,1.1,2,7.010611637,
1994-02-17,2.7,2,6.843770101,
1994-02-17,2.7,2,6.812994041,
1994-02-17,2.7,2,6.857648391,
1994-02-17,2.7,2,6.909820525,
1994-02-17,3.3,2,6.848236844,
1994-02-17,3.3,2,6.6288669,
1994-02-17,3.8,2,6.291382223,
1994-02-17,5.5,2,5.914148486,
1994-02-17,7.7,2,5.406429557,
1994-02-17,5.5,2,5.053538207,
1994-02-17,10.5,2,4.973441838,
1994-02-17,11.1,2,4.870774375,
1994-02-17,12.7,2,4.614249459,
1994-02-17,12.2,2,4.721769819,
1994-02-17,12.7,2,4.837065248,
1994-02-17,11.1,2,4.962096533,
1994-02-17,9.4,2,5.062998052,
1994-02-17,5.5,2,5.169091526,
1994-02-17,7.2,2,5.154845979,
1994-02-17,3.8,2,5.084368089,
1994-02-17,5.5,2,5.080516832,
1994-02-17,5.5,2,5.082709238,
1994-02-18,5,2,5.049136943,
1994-02-18,4.4,2,5.06266511,
1994-02-18,4.4,2,5.088056543,
1994-02-18,3.8,2,5.249329538,
1994-02-18,2.7,2,5.630499474,
1994-02-18,2.7,2,5.49251598,
1994-02-18,1.1,2,5.411312355,
1994-02-18,1.6,2,5.365609136,
1994-02-18,6.1,2,5.30509067,
1994-02-18,8.8,2,4.959431375,
1994-02-18,11.1,2,4.420319363,
1994-02-18,12.7,2,4.187863084,
1994-02-18,15,2,4.102558962,
1994-02-18,16.6,2,4.095806568,
1994-02-18,16.6,2,3.954267534,
1994-02-18,16.1,2,4.106551493,
1994-02-18,15.5,2,4.283638046,
1994-02-18,13.8,2,4.855630554,
1994-02-18,13.3,2,5.10278322,
1994-02-18,12.2,2,4.971129111,
1994-02-18,11.6,2,5.067988095,
1994-02-18,10,2,5.272701576,
1994-02-18,10.5,2,5.433275264,
1994-02-18,10,2,5.72102433,
1994-02-19,10.5,2,5.718523138,
1994-02-19,10.5,2,5.819057963,
1994-02-19,10.5,2,5.745642364,
1994-02-19,11.1,2,5.453762812,
1994-02-19,10.5,2,5.412297158,
1994-02-19,11.1,2,5.262406523,
1994-02-19,12.7,2,5.335278279,
1994-02-19,12.7,2,5.300872486,
1994-02-19,13.8,2,5.292155955,
1994-02-19,13.8,2,5.278229913,
1994-02-19,15,2,5.401680673,
1994-02-19,16.6,2,5.498933387,
1994-02-19,17.2,2,5.400687397,
1994-02-19,17.7,2,5.533480666,
1994-02-19,18.8,2,5.601626552,
1994-02-19,18.3,2,5.691019372,
1994-02-19,17.7,2,5.706393638,
1994-02-19,17.2,2,5.848746691,
1994-02-19,16.6,2,6.486203961,
1994-02-19,16.1,2,6.581343203,
1994-02-19,15.5,2,6.389110427,
1994-02-19,14.4,2,6.345491167,
1994-02-19,14.4,2,6.226154128,
1994-02-19,14.7,2,6.267767975,
1994-02-20,15,2,6.260426529,
1994-02-20,15,2,6.261621493,
1994-02-20,16.1,2,6.234344486,
1994-02-20,16.1,2,6.310419885,
1994-02-20,13.8,2,6.617097562,
1994-02-20,14.4,2,7.0191922,
1994-02-20,13.8,2,7.289991713,
1994-02-20,13.3,2,6.852058926,
1994-02-20,13.3,2,6.433819276,
1994-02-20,13.3,2,5.91174736,
1994-02-20,13.3,2,5.650710213,
1994-02-20,14.4,2,5.500436027,
1994-02-20,14.4,2,5.409421863,
1994-02-20,12.2,2,5.413123535,
1994-02-20,12.2,2,5.51128659,
1994-02-20,11.1,2,5.706761618,
1994-02-20,10,2,5.807946788,
1994-02-20,7.7,2,5.966284367,
1994-02-20,7.2,2,6.049267628,
1994-02-20,6.6,2,6.057128408,
1994-02-20,5.5,2,6.083780587,
1994-02-20,5,2,6.14011499,
1994-02-20,4.4,2,6.254796614,
1994-02-20,4.4,2,6.484744859,
1994-02-21,3.8,2,6.601164745,
1994-02-21,3.8,2,7.040211958,
1994-02-21,3.3,2,7.134526683,
1994-02-21,2.7,2,7.14989411,
1994-02-21,2.7,2,7.565978977,
1994-02-21,2.2,2,7.460158065,
1994-02-21,2.2,2,6.933708414,
1994-02-21,1.6,2,6.614352408,
1994-02-21,1.6,2,6.321558002,
1994-02-21,1.6,2,5.816429011,
1994-02-21,2.2,2,5.507324232,
1994-02-21,3.3,2,5.399395458,
1994-02-21,2.7,2,5.270436621,
1994-02-21,3.8,2,5.093758762,
1994-02-21,3.8,2,4.955856236,
1994-02-21,3.3,2,4.879251759,
1994-02-21,2.7,2,4.847001822,
1994-02-21,2.7,2,4.962133969,
1994-02-21,2.2,2,5.181547418,
1994-02-21,1.6,2,5.137371967,
1994-02-21,1.1,2,5.161485002,
1994-02-21,0,2,5.177301727,
1994-02-21,-1.2,2,5.030956957,
1994-02-21,-1.2,2,5.053104062,
1994-02-22,-1.5,2,5.044965691,
1994-02-22,-1.7,2,5.072361415,
1994-02-22,-2.3,2,5.121860584,
1994-02-22,-2.3,2,5.082911452,
1994-02-22,-2.3,2,5.048817837,
1994-02-22,-2.3,2,5.067849459,
1994-02-22,-1.7,2,5.167810278,
1994-02-22,-1.7,2,4.865239306,
1994-02-22,-1.2,2,4.430055739,
1994-02-22,-0.6,2,3.953416457,
1994-02-22,-0.6,2,3.508248756,
1994-02-22,0,2,3.451296218,
1994-02-22,0.5,2,3.006301177,
1994-02-22,0,2,3.644120138,
1994-02-22,0,2,4.087274815,
1994-02-22,-1.2,2,4.517998382,
1994-02-22,-1.7,2,4.741097452,
1994-02-22,-2.3,2,4.871582039,
1994-02-22,-2.3,2,4.841726902,
1994-02-22,-2.8,2,4.87883637,
1994-02-22,-3.4,2,4.707075624,
1994-02-22,-3.4,2,4.610293039,
1994-02-22,-3.4,2,4.673198275,
1994-02-22,-3.4,2,4.50893046,
1994-02-23,-2.8,2,4.409067431,
1994-02-23,-2.8,2,4.176117465,
1994-02-23,-2.8,2,4.102982019,
1994-02-23,-2.3,2,3.186743107,
1994-02-23,-2.3,2,3.346682716,
1994-02-23,-1.7,2,3.33329571,
1994-02-23,-1.7,2,3.195110193,
1994-02-23,-1.2,2,2.996087297,
1994-02-23,-1.1,2,2.551929933,
1994-02-23,-0.6,2,2.450743259,
1994-02-23,0,2,2.477102116,
1994-02-23,0.5,2,2.496497508,
1994-02-23,0.5,2,2.553804339,
1994-02-23,0.5,2,2.535271457,
1994-02-23,0.4,2,2.602247295,
1994-02-23,0,2,2.688852815,
1994-02-23,-0.6,2,2.668426584,
1994-02-23,-1.2,2,2.794247551,
1994-02-23,-1.7,2,2.789801764,
1994-02-23,-2.3,2,2.873810201,
1994-02-23,-2.8,2,3.001045966,
1994-02-23,-3.4,2,3.119111972,
1994-02-23,-3.9,2,3.202047425,
1994-02-23,-3.9,2,3.21605382,
1994-02-24,-4.5,2,3.211424111,
1994-02-24,-5,2,3.246715675,
1994-02-24,-6.2,2,3.287082561,
1994-02-24,-6.7,2,3.409045665,
1994-02-24,-7.4,2,3.461213979,
1994-02-24,-7.8,2,3.530858636,
1994-02-24,-8.9,2,4.138423614,
1994-02-24,-8.9,2,4.504115092,
1994-02-24,-8.9,2,4.524651827,
1994-02-24,-8.4,2,4.712477241,
1994-02-24,-7.3,2,4.867487151,
1994-02-24,-6.2,2,4.917712703,
1994-02-24,-5.6,2,5.084437398,
1994-02-24,-5.6,2,5.113256891,
1994-02-24,-4.5,2,4.974404229,
1994-02-24,-4.5,2,5.156385384,
1994-02-24,-5,2,5.13002009,
1994-02-24,-5.6,2,5.1015551,
1994-02-24,-6.2,2,5.082788194,
1994-02-24,-6.2,2,5.066671119,
1994-02-24,-6.2,2,4.925772807,
1994-02-24,-5.6,2,5.086138959,
1994-02-24,-5.6,2,4.981629441,
1994-02-24,-6.2,2,4.897566669,
1994-02-25,-6.2,2,4.748906134,
1994-02-25,-6,2,4.715159156,
1994-02-25,-5.6,2,4.734024689,
1994-02-25,-5.6,2,4.963584866,
1994-02-25,-5,2,5.070778214,
1994-02-25,-4.5,2,5.061237437,
1994-02-25,-3.9,2,5.169573732,
1994-02-25,-3.4,2,5.056122351,
1994-02-25,-2.8,2,4.943693709,
1994-02-25,-2.3,2,4.859622477,
1994-02-25,-0.6,2,4.736994277,
1994-02-25,0,2,4.607669727,
1994-02-25,-1.2,2,4.631688297,
1994-02-25,0,2,4.583342707,
1994-02-25,-2.3,2,4.508685852,
1994-02-25,-3.9,2,4.442454369,
1994-02-25,-8.4,2,4.425966136,
1994-02-25,-10.6,2,4.501517495,
1994-02-25,-11.2,2,4.730097979,
1994-02-25,-11.7,2,4.767203343,
1994-02-25,-11.7,2,4.740934179,
1994-02-25,-11.7,2,4.938099021,
1994-02-25,-11.2,2,4.946632848,
1994-02-25,-10.6,2,4.96089819,
1994-02-26,-10.6,2,5.077468439,
1994-02-26,-10.6,2,5.198391092,
1994-02-26,-10.6,2,5.293220339,
1994-02-26,-10,2,5.545727658,
1994-02-26,-11.2,2,5.706727405,
1994-02-26,-12.3,2,5.853267056,
1994-02-26,-13.4,2,6.138443374,
1994-02-26,-13.4,2,5.622488198,
1994-02-26,-11.2,2,5.154717996,
1994-02-26,-7.3,2,5.077564791,
1994-02-26,-3.9,2,5.065700197,
1994-02-26,-5,2,4.985195385,
1994-02-26,-3.9,2,4.933173964,
1994-02-26,-2.8,2,4.980923073,
1994-02-26,-3,2,5.182759559,
1994-02-26,-3.5,2,5.298614676,
1994-02-26,-4.5,2,5.396793798,
1994-02-26,-5,2,5.505516403,
1994-02-26,-7.3,2,5.497851106,
1994-02-26,-8.9,2,5.491919235,
1994-02-26,-10,2,5.624025351,
1994-02-26,-10.6,2,5.608463662,
1994-02-26,-11.7,2,5.640305743,
1994-02-26,-13.9,2,5.638334815,
